epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,3839.9,0.86821,0.56644,0.94422,0.85082,0.75741,0.83977,0.59064,0.82511,0.51695,0.95291,0.00439,0.00439,0.00439
87,3883.86,0.86533,0.56627,0.94498,0.82929,0.75896,0.84142,0.59119,0.82133,0.51355,0.95263,0.004324,0.004324,0.004324
88,3927.83,0.86515,0.56529,0.94086,0.83338,0.76607,0.84133,0.59064,0.82066,0.51194,0.95238,0.004258,0.004258,0.004258
89,3971.5,0.86059,0.56282,0.94076,0.85733,0.74382,0.83979,0.5912,0.81497,0.50812,0.94992,0.004192,0.004192,0.004192
90,4015.22,0.86198,0.56267,0.94099,0.85492,0.75398,0.84174,0.59362,0.81384,0.50668,0.94845,0.004126,0.004126,0.004126
91,4059.12,0.85923,0.56243,0.93927,0.83783,0.75823,0.83675,0.59336,0.81278,0.50558,0.94772,0.00406,0.00406,0.00406
92,4102.77,0.84823,0.55485,0.93935,0.86323,0.74252,0.84002,0.59627,0.81027,0.50139,0.94786,0.003994,0.003994,0.003994
93,4146.73,0.85271,0.55848,0.93604,0.85027,0.75517,0.83676,0.59477,0.8113,0.50256,0.94822,0.003928,0.003928,0.003928
94,4190.37,0.8477,0.55105,0.93451,0.84965,0.76532,0.84292,0.59745,0.81006,0.50354,0.94733,0.003862,0.003862,0.003862
95,4234.33,0.8507,0.55354,0.93296,0.84561,0.77261,0.83977,0.59808,0.80679,0.50037,0.94605,0.003796,0.003796,0.003796
96,4278.25,0.84333,0.54981,0.93442,0.84843,0.75733,0.83861,0.59636,0.80796,0.49912,0.94558,0.00373,0.00373,0.00373
97,4322.03,0.84117,0.54557,0.9309,0.85309,0.75928,0.83682,0.59551,0.80378,0.50031,0.94403,0.003664,0.003664,0.003664
98,4365.7,0.83836,0.5424,0.93315,0.85602,0.76102,0.83814,0.59809,0.80285,0.49889,0.94403,0.003598,0.003598,0.003598
99,4409.32,0.83922,0.54267,0.93132,0.81969,0.77998,0.84284,0.6026,0.801,0.49586,0.94335,0.003532,0.003532,0.003532
100,4453.21,0.83672,0.54538,0.93237,0.82648,0.771,0.83845,0.60136,0.79843,0.49337,0.942,0.003466,0.003466,0.003466
101,4496.88,0.82472,0.53596,0.92877,0.84149,0.75992,0.83862,0.60212,0.79973,0.49347,0.94208,0.0034,0.0034,0.0034
102,4540.47,0.82884,0.54062,0.93105,0.85135,0.75913,0.83951,0.60375,0.79806,0.49418,0.94221,0.003334,0.003334,0.003334
103,4584.4,0.82869,0.54312,0.92927,0.83071,0.7708,0.84456,0.60396,0.79445,0.49218,0.94114,0.003268,0.003268,0.003268
104,4628.3,0.82315,0.53447,0.92922,0.85399,0.74748,0.84479,0.60466,0.79289,0.49192,0.94124,0.003202,0.003202,0.003202
105,4672.26,0.82759,0.53868,0.92802,0.8676,0.7513,0.84664,0.60678,0.78943,0.4892,0.93892,0.003136,0.003136,0.003136
106,4716.2,0.8235,0.53462,0.92643,0.90194,0.74679,0.85189,0.61013,0.78772,0.48812,0.93883,0.00307,0.00307,0.00307
107,4760.21,0.81604,0.5287,0.92289,0.86044,0.77525,0.85225,0.61068,0.78617,0.48647,0.93833,0.003004,0.003004,0.003004
108,4804.25,0.81313,0.52902,0.92567,0.85677,0.76158,0.84896,0.61275,0.78425,0.48525,0.93771,0.002938,0.002938,0.002938
109,4848.19,0.81729,0.5277,0.92379,0.88005,0.76008,0.85829,0.61529,0.7842,0.48463,0.93742,0.002872,0.002872,0.002872
110,4892.22,0.80996,0.5241,0.92108,0.86438,0.76739,0.85738,0.61749,0.7828,0.48563,0.93685,0.002806,0.002806,0.002806
111,4936.2,0.81319,0.52778,0.92273,0.87878,0.75716,0.85691,0.61683,0.78212,0.48463,0.93573,0.00274,0.00274,0.00274
112,4979.86,0.80505,0.52064,0.92051,0.87099,0.76917,0.85448,0.61697,0.78123,0.48428,0.9359,0.002674,0.002674,0.002674
113,5023.53,0.82013,0.56447,0.92982,0.8823,0.7624,0.85719,0.617,0.77982,0.48296,0.93553,0.002608,0.002608,0.002608
114,5067.1,0.8037,0.52081,0.92054,0.88054,0.76621,0.85748,0.61819,0.77959,0.48166,0.9354,0.002542,0.002542,0.002542
115,5111.07,0.80723,0.52196,0.92059,0.86857,0.76892,0.85635,0.61852,0.77795,0.48057,0.93457,0.002476,0.002476,0.002476
116,5155.02,0.8,0.51772,0.91737,0.86814,0.7669,0.85242,0.6173,0.777,0.47982,0.93426,0.00241,0.00241,0.00241
117,5198.63,0.79905,0.51664,0.91761,0.86759,0.77293,0.85525,0.61993,0.77625,0.47876,0.93437,0.002344,0.002344,0.002344
118,5242.65,0.79303,0.51264,0.91681,0.88283,0.77079,0.85498,0.61945,0.77507,0.47819,0.93388,0.002278,0.002278,0.002278
119,5286.26,0.79716,0.51828,0.91615,0.88199,0.77154,0.85713,0.62108,0.77424,0.47766,0.93359,0.002212,0.002212,0.002212
120,5330.21,0.78829,0.51061,0.91963,0.87734,0.77096,0.85735,0.62157,0.77269,0.47653,0.93315,0.002146,0.002146,0.002146
121,5374.12,0.79278,0.51406,0.91595,0.88169,0.7739,0.8592,0.6221,0.77227,0.47591,0.93299,0.00208,0.00208,0.00208
122,5418.08,0.78629,0.50829,0.91386,0.86459,0.78498,0.85993,0.62143,0.77122,0.47541,0.93242,0.002014,0.002014,0.002014
123,5461.78,0.78298,0.50762,0.91308,0.86558,0.78672,0.85955,0.62377,0.77078,0.47458,0.93227,0.001948,0.001948,0.001948
124,5505.71,0.78453,0.50603,0.91212,0.87781,0.77804,0.8602,0.62533,0.77149,0.47477,0.93249,0.001882,0.001882,0.001882
125,5549.66,0.77868,0.50198,0.91104,0.88404,0.77351,0.86,0.62752,0.77034,0.47418,0.9321,0.001816,0.001816,0.001816
126,5593.63,0.77739,0.50029,0.91002,0.87446,0.77751,0.85831,0.62773,0.76935,0.47358,0.93174,0.00175,0.00175,0.00175
127,5637.65,0.77558,0.50079,0.91221,0.88008,0.77505,0.8608,0.62972,0.76886,0.47289,0.93163,0.001684,0.001684,0.001684
128,5681.65,0.77219,0.4971,0.91138,0.88064,0.76766,0.86133,0.6303,0.76762,0.47218,0.93101,0.001618,0.001618,0.001618
129,5725.72,0.77732,0.50181,0.91053,0.89396,0.76752,0.86271,0.62986,0.76743,0.47247,0.93082,0.001552,0.001552,0.001552
130,5769.38,0.76978,0.49986,0.90898,0.88923,0.77047,0.86278,0.63065,0.76654,0.47129,0.93045,0.001486,0.001486,0.001486
131,5813.39,0.76681,0.50371,0.91136,0.89217,0.7686,0.86504,0.63171,0.76563,0.47034,0.92996,0.00142,0.00142,0.00142
132,5857.43,0.76873,0.49386,0.90874,0.8884,0.76862,0.86547,0.63225,0.76494,0.46947,0.92969,0.001354,0.001354,0.001354
133,5901.33,0.76399,0.49369,0.90707,0.89465,0.76687,0.86522,0.63259,0.76424,0.4688,0.92936,0.001288,0.001288,0.001288
